_id,latitude,longitude,icon,labels,title
ObjectID(52017e75fa747515a7003330),52.894422,-1.8706104,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","LAND NORTH OF"
ObjectID(52017e75fa747515a7003331),52.896079,-1.8645704,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","LAND AT BAMFORDS WORKS EAST SITE"
ObjectID(52017e75fa747515a7003332),52.895993,-1.868599,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","SITES OF NOS 33 TO 39"
ObjectID(52017e75fa747515a7003333),52.898698,-1.8677435,"small_red","nlud-pdl-2009 hca ukgov brownfield","LIVESTOCK MARKET"
ObjectID(52017e75fa747515a7003334),52.908637,-1.8813482,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","LAND ADJ FILLING STATION"
ObjectID(52017e75fa747515a7003335),52.907154,-1.8732192,"small_red","nlud-pdl-2009 hca ukgov brownfield","TRENT HOUSE"
ObjectID(52017e75fa747515a7003336),52.907161,-1.8798654,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","LAND TO WEST OF"
ObjectID(52017e75fa747515a7003337),52.896758,-1.8688197,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","LAND TO REAR OF TELEPHONE EXCHANGE"
ObjectID(52017e75fa747515a7003338),52.806441,-1.6243569,"small_red","nlud-pdl-2009 hca ukgov brownfield","LAND TO WEST OF"
ObjectID(52017e75fa747515a7003339),52.806347,-1.6258263,"small_red","nlud-pdl-2009 hca ukgov brownfield","THE RIVERSIDE CENTRE"
ObjectID(52017e75fa747515a700333a),52.777756,-1.6866293,"small_red","nlud-pdl-2009 hca ukgov brownfield","LAND TO REAR OF MARLEY TILES"
ObjectID(52017e75fa747515a700333b),52.812439,-1.6248839,"small_red","nlud-pdl-2009 hca ukgov brownfield","EAST SIDE OF ROAD"
ObjectID(52017e75fa747515a700333c),52.813098,-1.6316733,"small_red","nlud-pdl-2009 hca ukgov brownfield","LAND ON WEST SIDE OF"
ObjectID(52017e75fa747515a700333d),52.819199,-1.6220509,"small_red","nlud-pdl-2009 hca ukgov brownfield","BUSHTON WORKS AND STEEL FABRICATIONS SITE"
ObjectID(52017e75fa747515a700333e),52.818983,-1.6277508,"small_red","nlud-pdl-2009 hca ukgov brownfield","LAND AT"
ObjectID(52017e75fa747515a700333f),52.822252,-1.6209411,"small_red","nlud-pdl-2009 hca ukgov brownfield","LAND TO REAR OF PLASPLUGS LTD"
ObjectID(52017e75fa747515a7003340),52.79101,-1.667731,"small_red","nlud-pdl-2009 hca ukgov brownfield","LAND NORTH OF"
ObjectID(52017e75fa747515a7003341),52.807253,-1.6309661,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","ADJACENT AND INCLUDING TRADING STANDARDS OFFICE"
ObjectID(52017e75fa747515a7003342),52.803874,-1.5979757,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","FORMER AIREY HOUSE SITE"
ObjectID(52017e75fa747515a7003343),52.777461,-1.6804348,"small_red","nlud-pdl-2009 hca ukgov brownfield","LAND TO EAST OF"
ObjectID(52017e75fa747515a7003344),52.82298,-1.6442185,"small_red","nlud-pdl-2009 hca ukgov brownfield","GARAGE"
ObjectID(52017e75fa747515a7003345),52.819161,-1.6327647,"small_red","nlud-pdl-2009 hca ukgov brownfield","BUILDERS YARD"
ObjectID(52017e75fa747515a7003346),52.812574,-1.6483389,"small_red","nlud-pdl-2009 hca ukgov brownfield","J B KIND TIMBER YARD"
ObjectID(52017e75fa747515a7003347),52.812533,-1.6349124,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","LITTLE BURTON EAST"
ObjectID(52017e75fa747515a7003348),52.812834,-1.6452063,"small_red","nlud-pdl-2009 hca ukgov brownfield","WAREHOUSE AT WEST END OF"
ObjectID(52017e75fa747515a7003349),52.812829,-1.6435892,"small_red","nlud-pdl-2009 hca ukgov brownfield","REAR OF 68"
ObjectID(52017e75fa747515a700334a),52.811972,-1.6456733,"small_red","nlud-pdl-2009 hca ukgov brownfield","FORMER GARAGE COURT"
ObjectID(52017e75fa747515a700334b),52.810887,-1.6404896,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","BETWEEN 147 AND 149"
ObjectID(52017e75fa747515a700334c),52.809247,-1.6420608,"small_red","nlud-pdl-2009 hca ukgov brownfield","FACTORIES AT 151A AND 152A"
ObjectID(52017e75fa747515a700334d),52.808495,-1.6315787,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","LAND BETWEEN HAWKINS LANE AND POLICE STATION"
ObjectID(52017e75fa747515a700334e),52.80066,-1.6386753,"small_red","nlud-pdl-2009 hca ukgov brownfield","GARAGE SOUTH OF"
ObjectID(52017e75fa747515a700334f),52.800183,-1.6441968,"small_red","nlud-pdl-2009 hca ukgov brownfield","GOAT MALTINGS"
ObjectID(52017e75fa747515a7003350),52.799734,-1.6414417,"small_red","nlud-pdl-2009 hca ukgov brownfield","WORKS BETWEEN"
ObjectID(52017e75fa747515a7003351),52.798337,-1.6492249,"small_red","nlud-pdl-2009 hca ukgov brownfield","GARAGE REAR OF 3 TO 9"
ObjectID(52017e75fa747515a7003352),52.796407,-1.6410983,"small_red","nlud-pdl-2009 hca ukgov brownfield","GARAGE AND DEPOT ADJACENT 9"
ObjectID(52017e75fa747515a7003353),52.794276,-1.644156,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","GARAGE AT JUNCTION OF"
ObjectID(52017e75fa747515a7003354),52.794406,-1.6453265,"small_red","nlud-pdl-2009 hca ukgov brownfield","WORKS ON EAST SIDE OF"
ObjectID(52017e75fa747515a7003355),52.794406,-1.6453265,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","WORKS"
ObjectID(52017e75fa747515a7003356),52.787154,-1.668131,"small_red","nlud-pdl-2009 hca ukgov brownfield","COAL YARD"
ObjectID(52017e75fa747515a7003357),52.788318,-1.6664318,"small_red","nlud-pdl-2009 hca ukgov brownfield","DEPOT ADJACENT VILLAGE HALL"
ObjectID(52017e75fa747515a7003358),52.814039,-1.6362945,"small_red","nlud-pdl-2009 hca ukgov brownfield","FILLING STATION AT CORNER OF"
ObjectID(52017e75fa747515a7003359),52.80856,-1.6592008,"small_red","nlud-pdl-2009 hca ukgov brownfield","FORMER RON JONES SITE"
ObjectID(52017e75fa747515a700335a),52.802794,-1.6397108,"small_red","nlud-pdl-2009 hca ukgov brownfield","FORMER DUKE SERVICE STATION"
ObjectID(52017e75fa747515a700335b),52.797547,-1.6435806,"small_red","nlud-pdl-2009 hca ukgov brownfield","WORKS BETWEEN 58 AND 60"
ObjectID(52017e75fa747515a700335c),52.787211,-1.6564761,"small_red","nlud-pdl-2009 hca ukgov brownfield","GARAGE AT 163 TO 167"
ObjectID(52017e75fa747515a700335d),52.804436,-1.6184556,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","SCALPCLIFFE GARAGE"
ObjectID(52017e75fa747515a700335e),52.803491,-1.6180931,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","SOUTH SIDE OF"
ObjectID(52017e75fa747515a700335f),52.8064,-1.6430484,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","SOUTH SIDE OF"
ObjectID(52017e75fa747515a7003360),52.804845,-1.6284796,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","REAR OF WEST SIDE OF"
ObjectID(52017e75fa747515a7003361),52.897103,-1.8567631,"small_red","nlud-pdl-2009 hca ukgov brownfield","FAULD PRECISION ENGINEERING"
ObjectID(52017e75fa747515a7003362),52.895569,-1.8673071,"small_red","nlud-pdl-2009 hca ukgov brownfield","J C BAMFORD WORKS"
ObjectID(52017e75fa747515a7003363),52.789558,-1.6185709,"small_red","nlud-pdl-2009 hca ukgov brownfield","REDHILL LODGE HOTEL"
ObjectID(52017e75fa747515a7003364),52.795466,-1.6106591,"small_red","nlud-pdl-2009 hca ukgov brownfield","NOS 110 AND 111"
ObjectID(52017e75fa747515a7003365),52.781683,-1.629759,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","FORMER DYKE HOUSE SITES"
ObjectID(52017e75fa747515a7003366),52.813065,-1.6384687,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","FORMER ALUMASC GRUNDY SITE"
ObjectID(52017e75fa747515a7003367),52.81788,-1.6401797,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","CITROEN GARAGE BRISTOL STREET MOTORS"
ObjectID(52017e75fa747515a7003368),52.80798,-1.657618,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","COMPUTER CENTRE"
ObjectID(52017e75fa747515a7003369),52.804782,-1.6342208,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","FORMER ROBINS CINEMA"
ObjectID(52017e75fa747515a700336a),52.765212,-1.724896,"small_red","nlud-pdl-2009 hca ukgov brownfield","FORMER TOTAL GARAGE"
ObjectID(52017e75fa747515a700336b),52.805839,-1.6188587,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","SWAN INN HOTEL"
ObjectID(52017e75fa747515a700336c),52.812456,-1.6420048,"small_red","nlud-pdl-2009 hca ukgov brownfield","BAKERY"
ObjectID(52017e75fa747515a700336d),52.80675,-1.6282854,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","FORMER PETROL FILLING STATION"
ObjectID(52017e75fa747515a700336e),52.794442,-1.6452966,"small_red","nlud-pdl-2009 hca ukgov brownfield","WORKS 3 TO 4"
ObjectID(52017e75fa747515a700336f),52.794198,-1.6449278,"small_red","nlud-pdl-2009 hca ukgov brownfield","INDUSTRIAL UNIT 28"
ObjectID(52017e75fa747515a7003370),52.813625,-1.6364166,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","FORMER CROWN BINGO HALL"
ObjectID(52017e75fa747515a7003371),52.807009,-1.6422868,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","MIDLAND GRAIN WAREHOUSE"
ObjectID(52017e75fa747515a7003372),52.8071,-1.6395417,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","SPIRIT GROUP"
ObjectID(52017e75fa747515a7003373),52.616485,-1.7052243,"small_red","nlud-pdl-2009 hca ukgov brownfield","LAUREL HOUSE"
ObjectID(52017e75fa747515a7003374),52.689143,-1.8023047,"small_red","nlud-pdl-2009 hca ukgov brownfield","BUFFER DEPOT"
ObjectID(52017e75fa747515a7003375),52.685856,-1.8154855,"small_red","nlud-pdl-2009 hca ukgov brownfield","ST MICHAELS HOSPITAL"
ObjectID(52017e75fa747515a7003376),52.677236,-1.834202,"small_red","nlud-pdl-2009 hca ukgov brownfield","VICTORIA HOSPITAL"
ObjectID(52017e75fa747515a7003377),52.747658,-1.9059617,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","FORMER RUGELEY  A  POWER STATION"
ObjectID(52017e75fa747515a7003378),52.680964,-1.8324572,"small_red","nlud-pdl-2009 hca ukgov brownfield","FRIARY CAR PARK"
ObjectID(52017e75fa747515a7003379),52.681494,-1.8257397,"small_red","nlud-pdl-2009 hca ukgov brownfield","BIRMINGHAM ROAD REDEVELOPMENT AREA"
ObjectID(52017e75fa747515a700337a),52.673368,-1.9334805,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","LAND EAST OF 100 AND 126"
ObjectID(52017e75fa747515a700337b),52.683478,-1.830495,"small_red","nlud-pdl-2009 hca ukgov brownfield","26 TO 36"
ObjectID(52017e75fa747515a700337c),52.614398,-1.7012063,"small_red","nlud-pdl-2009 hca ukgov brownfield","TOLSONS MILL"
ObjectID(52017e75fa747515a700337d),52.742876,-1.8766579,"small_red","nlud-pdl-2009 hca ukgov brownfield","ARMITAGE SHANKS"
ObjectID(52017e75fa747515a700337e),52.740618,-1.8670959,"small_red","nlud-pdl-2009 hca ukgov brownfield","FORMER GARAGE SITE"
ObjectID(52017e75fa747515a700337f),52.615343,-1.7016873,"small_red","nlud-pdl-2009 hca ukgov brownfield","BOATHOUSE"
ObjectID(52017e75fa747515a7003380),52.681324,-1.8327665,"small_red","nlud-pdl-2009 hca ukgov brownfield","CENTRAL GARAGE"
ObjectID(52017e75fa747515a7003381),52.669639,-1.9364733,"small_red","nlud-pdl-2009 hca ukgov brownfield","CHURCH STREET"
ObjectID(52017e75fa747515a7003382),52.740165,-1.8639868,"small_red","nlud-pdl-2009 hca ukgov brownfield","THE POPLARS PUBLIC HOUSE"
ObjectID(52017e75fa747515a7003383),52.616426,-1.7070118,"small_red","nlud-pdl-2009 hca ukgov brownfield","BONEHILL MILL"
ObjectID(52017e75fa747515a7003384),52.687907,-1.7997509,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","TRENT VALLEY ROAD"
ObjectID(52017e75fa747515a7003385),52.674712,-1.9414204,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","LAND EAST OF MILESTONE WAY"
ObjectID(52017e75fa747515a7003386),53.038357,-2.264989,"small_red","nlud-pdl-2009 hca ukgov brownfield","East of Apedale Sawmills"
ObjectID(52017e75fa747515a7003387),53.087407,-2.2544359,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","Rear 15-35 Millstone Ave"
ObjectID(52017e75fa747515a7003388),53.00928,-2.2289228,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","Former Blackfriars Bakery"
ObjectID(52017e75fa747515a7003389),53.089132,-2.2371409,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","Adj Dove Bank Prim School"
ObjectID(52017e75fa747515a700338a),53.037958,-2.2583799,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","South of Apedale Road"
ObjectID(52017e75fa747515a700338b),53.058797,-2.2312744,"small_red","nlud-pdl-2009 hca ukgov brownfield","Chatterley Valley"
ObjectID(52017e75fa747515a700338c),53.084483,-2.2638542,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","South East of Cegelec"
ObjectID(52017e75fa747515a700338d),53.073541,-2.2562795,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","Rear of 26 Wedgwood Road"
ObjectID(52017e75fa747515a700338e),53.110931,-2.2132394,"small_red","nlud-pdl-2009 hca ukgov brownfield","Mow Cop Brickworks"
ObjectID(52017e75fa747515a700338f),53.05488,-2.2253304,"small_red","nlud-pdl-2009 hca ukgov brownfield","Chemical Lane"
ObjectID(52017e75fa747515a7003390),53.08731,-2.2447305,"small_red","nlud-pdl-2009 hca ukgov brownfield","Kidsgrove Station Yard"
ObjectID(52017e75fa747515a7003391),53.012465,-2.258451,"small_red","nlud-pdl-2009 hca ukgov brownfield","Silverdale Business Park"
ObjectID(52017e75fa747515a7003392),53.062151,-2.2303075,"small_red","nlud-pdl-2009 hca ukgov brownfield","Ravensdale"
ObjectID(52017e75fa747515a7003393),53.035392,-2.2102266,"small_red","nlud-pdl-2009 hca ukgov brownfield","Centre 500"
ObjectID(52017e75fa747515a7003394),53.020876,-2.2334118,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","Land at Charter Road"
ObjectID(52017e75fa747515a7003395),53.085867,-2.2680132,"small_red","nlud-pdl-2009 hca ukgov brownfield","West Ave Area 3"
ObjectID(52017e75fa747515a7003396),53.085867,-2.2680132,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","West Ave Area 1"
ObjectID(52017e75fa747515a7003397),53.02756,-2.253293,"small_red","nlud-pdl-2009 hca ukgov brownfield","Lymedale Extension"
ObjectID(52017e75fa747515a7003398),53.015059,-2.2474811,"small_red","nlud-pdl-2009 hca ukgov brownfield","Former Forge Garage"
ObjectID(52017e75fa747515a7003399),53.012183,-2.2195334,"small_red","nlud-pdl-2009 hca ukgov brownfield","Former Zanzibar"
ObjectID(52017e75fa747515a700339a),53.012643,-2.219014,"small_red","nlud-pdl-2009 hca ukgov brownfield","Former Titleys"
ObjectID(52017e75fa747515a700339b),53.086069,-2.2657749,"small_red","nlud-pdl-2009 hca ukgov brownfield","West Ave Area 4"
ObjectID(52017e75fa747515a700339c),53.085024,-2.2587963,"small_red","nlud-pdl-2009 hca ukgov brownfield","Cedar Ave"
ObjectID(52017e75fa747515a700339d),53.032831,-2.2197427,"small_red","nlud-pdl-2009 hca ukgov brownfield","High Street, Wolstanton"
ObjectID(52017e75fa747515a700339e),53.03925,-2.2423104,"small_red","nlud-pdl-2009 hca ukgov brownfield","Beasley Place"
ObjectID(52017e75fa747515a700339f),53.016578,-2.229662,"small_red","nlud-pdl-2009 hca ukgov brownfield","Bus Depot"
ObjectID(52017e75fa747515a70033a0),53.091483,-2.2108735,"small_red","nlud-pdl-2009 hca ukgov brownfield","Rear WMC"
ObjectID(52017e75fa747515a70033a1),53.043863,-2.2503012,"small_red","nlud-pdl-2009 hca ukgov brownfield","Chesterton Ex-WMC"
ObjectID(52017e75fa747515a70033a2),53.014477,-2.2902563,"small_red","nlud-pdl-2009 hca ukgov brownfield","Pepper Street Garage"
ObjectID(52017e75fa747515a70033a3),53.031398,-2.2446223,"small_red","nlud-pdl-2009 hca ukgov brownfield","Lymedale Cross"
ObjectID(52017e75fa747515a70033a4),53.020943,-2.240702,"small_red","nlud-pdl-2009 hca ukgov brownfield","Collins and Aikman"
ObjectID(52017e75fa747515a70033a5),52.988229,-2.2459869,"small_red","nlud-pdl-2009 hca ukgov brownfield","West of Seabridge Hall"
ObjectID(52017e75fa747515a70033a6),53.028313,-2.2410562,"small_red","nlud-pdl-2009 hca ukgov brownfield","Lymedale Cross"
ObjectID(52017e75fa747515a70033a7),53.028271,-2.2610057,"small_red","nlud-pdl-2009 hca ukgov brownfield","Rowhurst Close"
ObjectID(52017e75fa747515a70033a8),53.028271,-2.2610057,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","Rowhurst Close"
ObjectID(52017e75fa747515a70033a9),53.036599,-2.2465159,"small_red","nlud-pdl-2009 hca ukgov brownfield","London Rd, Chesterton"
ObjectID(52017e75fa747515a70033aa),53.031803,-2.2067049,"small_red","nlud-pdl-2009 hca ukgov brownfield","Lowfield Drive A500"
ObjectID(52017e75fa747515a70033ab),53.086459,-2.2390223,"small_red","nlud-pdl-2009 hca ukgov brownfield","Adj Aldi, Kidsgrove"
ObjectID(52017e75fa747515a70033ac),53.087211,-2.2018047,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","Packmoor WMC"
ObjectID(52017e75fa747515a70033ad),53.005393,-2.221615,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","Bristol Street Motors"
ObjectID(52017e75fa747515a70033ae),53.002745,-2.3413489,"small_red","nlud-pdl-2009 hca ukgov brownfield","Former Lea House"
ObjectID(52017e75fa747515a70033af),53.03552,-2.2506703,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","Staffordshire Knot PH"
ObjectID(52017e75fa747515a70033b0),53.007266,-2.2425781,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","Thistleberry House"
ObjectID(52017e75fa747515a70033b1),53.084406,-2.2661379,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","West Ave"
ObjectID(52017e75fa747515a70033b2),53.083323,-2.2511871,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","Garage Site, Grove Ave"
ObjectID(52017e75fa747515a70033b3),53.004552,-2.2243377,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","Orchard House"
ObjectID(52017e75fa747515a70033b4),53.015665,-2.2324148,"small_red","nlud-pdl-2009 hca ukgov brownfield","Newcastle College"
ObjectID(52017e75fa747515a70033b5),53.018778,-2.277182,"small_red","nlud-pdl-2009 hca ukgov brownfield","Silverdale Colliery"
ObjectID(52017e75fa747515a70033b6),52.888135,-2.2224575,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","FORMER PROOF AND EXPERIMENTAL RANGE"
ObjectID(52017e75fa747515a70033b7),52.805783,-2.11498,"small_red","nlud-pdl-2009 hca ukgov brownfield","CAR PARK"
ObjectID(52017e75fa747515a70033b8),52.815003,-2.1185059,"small_red","nlud-pdl-2009 hca ukgov brownfield","LAND AT ALBERT TERRACE"
ObjectID(52017e75fa747515a70033b9),52.810261,-2.0674739,"small_red","nlud-pdl-2009 hca ukgov brownfield","ST GEORGES HOSPITAL SITE"
ObjectID(52017e75fa747515a70033ba),52.927242,-2.1587533,"small_red","nlud-pdl-2009 hca ukgov brownfield","FORMER MEAFORD POWER STATION"
ObjectID(52017e75fa747515a70033bb),52.925047,-2.166495,"small_red","nlud-pdl-2009 hca ukgov brownfield","MEAFORD POWER STATION"
ObjectID(52017e75fa747515a70033bc),52.838581,-2.0892512,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","LAND ADJACENT TO SANDON ROAD"
ObjectID(52017e75fa747515a70033bd),52.825475,-2.1100456,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","LAND OFF ST ALBANS ROAD"
ObjectID(52017e75fa747515a70033be),52.812463,-2.1391658,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","LAND OFF DOXEY ROAD"
ObjectID(52017e75fa747515a70033bf),52.801625,-2.0900652,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","GEC MEASUREMENTS SITE"
ObjectID(52017e75fa747515a70033c0),52.906363,-2.2235322,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","LAND AT SWYNNERTON"
ObjectID(52017e75fa747515a70033c1),52.888464,-2.2147903,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","LAND AT COLD MEECE"
ObjectID(52017e75fa747515a70033c2),52.890146,-2.218871,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","LAND OFF STATION ROAD MEECE"
ObjectID(52017e75fa747515a70033c3),52.639991,-2.112268,"small_red","nlud-pdl-2009 hca ukgov brownfield","DISUSED ROYAL ORDNANCE FACTORY AND DEPOT"
ObjectID(52017e75fa747515a70033c4),52.662113,-2.0130125,"small_red","nlud-pdl-2009 hca ukgov brownfield","LAND OFF"
ObjectID(52017e75fa747515a70033c5),52.533438,-2.1876365,"small_red","nlud-pdl-2009 hca ukgov brownfield","COUNTY COUNCIL HIGHWAYS DEPOT"
ObjectID(52017e75fa747515a70033c6),52.476507,-2.1917078,"small_red","nlud-pdl-2009 hca ukgov brownfield","HOLLAND HOUSE"
ObjectID(52017e75fa747515a70033c7),52.45046,-2.2191102,"small_red","nlud-pdl-2009 hca ukgov brownfield","DUNSLEY HOUSE"
ObjectID(52017e75fa747515a70033c8),52.625663,-2.0599203,"small_red","nlud-pdl-2009 hca ukgov brownfield","ARTHUR HOUGH AND SONS"
ObjectID(52017e75fa747515a70033c9),52.526837,-2.2053403,"small_red","nlud-pdl-2009 hca ukgov brownfield","WAGGON AND HORSES PUBLIC HOUSE"
ObjectID(52017e75fa747515a70033ca),52.659577,-2.0197534,"small_red","nlud-pdl-2009 hca ukgov brownfield","85"
ObjectID(52017e75fa747515a70033cb),52.671725,-2.121267,"small_red","nlud-pdl-2009 hca ukgov brownfield","LAND OFF"
ObjectID(52017e75fa747515a70033cc),52.666483,-2.0455445,"small_red","nlud-pdl-2009 hca ukgov brownfield","PJH GROUP LTD"
ObjectID(52017e75fa747515a70033cd),52.600637,-2.2505699,"small_red","nlud-pdl-2009 hca ukgov brownfield","THE CHASE"
ObjectID(52017e75fa747515a70033ce),52.717951,-2.0401505,"small_red","nlud-pdl-2009 hca ukgov brownfield","HUNTINGTON PRIMERY SCHOOL"
ObjectID(52017e75fa747515a70033cf),52.717951,-2.0401505,"small_red","nlud-pdl-2009 hca ukgov brownfield","HUNTINGTON PRIMERY SCHOOL"
ObjectID(52017e75fa747515a70033d0),52.626003,-2.0630231,"small_red","nlud-pdl-2009 hca ukgov brownfield","LAND AT"
ObjectID(52017e75fa747515a70033d1),52.678818,-2.17162,"small_red","nlud-pdl-2009 hca ukgov brownfield","LAND AT ENGLETON LANE"
ObjectID(52017e75fa747515a70033d2),52.536665,-2.1878125,"small_red","nlud-pdl-2009 hca ukgov brownfield","OUNSDALE ROAD"
ObjectID(52017e75fa747515a70033d3),52.539861,-2.2015234,"small_red","nlud-pdl-2009 hca ukgov brownfield","LAND NEAR"
ObjectID(52017e75fa747515a70033d4),52.453142,-2.2536012,"small_red","nlud-pdl-2009 hca ukgov brownfield","THE BRITCH HOUSE"
ObjectID(52017e75fa747515a70033d5),52.451331,-2.2199974,"small_red","nlud-pdl-2009 hca ukgov brownfield","DUNSLEY HOUSE"
ObjectID(52017e75fa747515a70033d6),52.450287,-2.2347358,"small_red","nlud-pdl-2009 hca ukgov brownfield","62"
ObjectID(52017e75fa747515a70033d7),52.670346,-2.0226715,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","LAND AT"
ObjectID(52017e75fa747515a70033d8),52.661292,-2.0293644,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","LAND AT"
ObjectID(52017e75fa747515a70033d9),52.587704,-2.2220384,"small_red","nlud-pdl-2009 hca ukgov brownfield","THE HEM"
ObjectID(52017e75fa747515a70033da),52.681378,-2.06652,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","LAND ADJACENT TO TRUCKERS REST CAFE"
ObjectID(52017e75fa747515a70033db),52.684969,-2.0739219,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","LAND NORTH OF ELMSMERE"
ObjectID(52017e75fa747515a70033dc),52.644046,-2.1015636,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","BRINSFORD LODGE"
ObjectID(52017e75fa747515a70033dd),52.572081,-2.184408,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","THE GUN SITE"
ObjectID(52017e75fa747515a70033de),52.533199,-2.2170309,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","HANSON PIPEWORKS AND REDLAND CONCRETE PLANT"
ObjectID(52017e75fa747515a70033df),52.633127,-2.0565617,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","SITE OF FORMER FILTER BEDS"
ObjectID(52017e75fa747515a70033e0),52.694204,-2.2413404,"small_red","nlud-pdl-2009 hca ukgov brownfield","WHEATON ASTON OLD HALL"
ObjectID(52017e75fa747515a70033e1),52.587068,-2.2208396,"small_red","nlud-pdl-2009 hca ukgov brownfield","LONG RIDGE"
ObjectID(52017e75fa747515a70033e2),52.58925,-2.2270796,"small_red","nlud-pdl-2009 hca ukgov brownfield","AMBER VERDE"
ObjectID(52017e75fa747515a70033e3),52.534997,-2.185535,"small_red","nlud-pdl-2009 hca ukgov brownfield","REAR OF MAYPOLE STREET"
ObjectID(52017e75fa747515a70033e4),52.534214,-2.2023968,"small_red","nlud-pdl-2009 hca ukgov brownfield","WOMBROOK ROAD"
ObjectID(52017e75fa747515a70033e5),52.680437,-2.1710791,"small_red","nlud-pdl-2009 hca ukgov brownfield","36 ENGLETON LANE"
ObjectID(52017e75fa747515a70033e6),52.650155,-2.0243904,"small_red","nlud-pdl-2009 hca ukgov brownfield","WHITEHOUSE YARD"
ObjectID(52017e75fa747515a70033e7),53.053681,-2.0485201,"small_red","nlud-pdl-2009 hca ukgov brownfield","FORMER PMT BUS DEPOT (BERESFORDS)"
ObjectID(52017e75fa747515a70033e8),52.994103,-2.063694,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","HARDIWICK QUARRY"
ObjectID(52017e75fa747515a70033e9),52.978523,-2.0162815,"small_red","nlud-pdl-2009 hca ukgov brownfield","FORMER OPENCAST SITE"
ObjectID(52017e75fa747515a70033ea),52.978622,-2.0179495,"small_red","nlud-pdl-2009 hca ukgov brownfield","LAND WEST OF"
ObjectID(52017e75fa747515a70033eb),53.101077,-2.0342508,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","FORMER BRITISH GAS SITE"
ObjectID(52017e75fa747515a70033ec),53.083011,-2.0272645,"small_red","nlud-pdl-2009 hca ukgov brownfield","LAND AT LEEKBROOK INDUSTRIAL ESTATE"
ObjectID(52017e75fa747515a70033ed),52.997088,-2.0430627,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","CARTWRIGHTS DRUMBLE"
